======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-27 07:17:52
Log file: logs/simulation_20260227_071752.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 2.50e-04, dt (rescaled) = 2.5000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 4.3301e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7410.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 2000 GeV  →  3H/η = 3.61e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7410.0...
  V'(0) = 1.8860e-06
  V'(VEV) = 7.3221e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.8860e-06
  V'(1e0)   = 1.8860e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.2355e+03 and 2.3518e+03
  Barrier top at: 2.3270e+03
  Escape point: 2.5597e+03
  V'(escape) = -1.0575e+07 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_2000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_2000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 500000, dt: 2.50e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 2.7221e+03)
Overdamped mode: DISABLED (η = 2000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 3.61e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=10)
Step 0/500000 | t=0.00e+00 | T=7410.0 | a=1.000000 | H=2.41e-05 | 4.4 steps/s | 228.39 ms/step | ETA: 1903.3 min
Step 242300/500000 | t=6.06e+01 | T=7399.2 | a=1.001458 | H=2.41e-05 | 10.4 steps/s | 96.29 ms/step | ETA: 413.6 min
Step 242310/500000 | t=6.06e+01 | T=7399.2 | a=1.001458 | H=2.41e-05 | 10.4 steps/s | 96.30 ms/step | ETA: 413.6 min
Step 242320/500000 | t=6.06e+01 | T=7399.2 | a=1.001458 | H=2.41e-05 | 10.4 steps/s | 96.31 ms/step | ETA: 413.6 min
Step 242330/500000 | t=6.06e+01 | T=7399.2 | a=1.001458 | H=2.41e-05 | 10.4 steps/s | 96.32 ms/step | ETA: 413.6 min
Step 242340/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.33 ms/step | ETA: 413.7 min
Step 242350/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.34 ms/step | ETA: 413.7 min
Step 242360/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.35 ms/step | ETA: 413.7 min
Step 242370/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.36 ms/step | ETA: 413.8 min
Step 242380/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.37 ms/step | ETA: 413.8 min
Step 242390/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.38 ms/step | ETA: 413.8 min
Step 242400/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.39 ms/step | ETA: 413.8 min
Step 242410/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.40 ms/step | ETA: 413.9 min
Step 242420/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.41 ms/step | ETA: 413.9 min
Step 242430/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.42 ms/step | ETA: 413.9 min
Step 242440/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.43 ms/step | ETA: 413.9 min
Step 242450/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.44 ms/step | ETA: 414.0 min
Step 242460/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.46 ms/step | ETA: 414.0 min
Step 242470/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.47 ms/step | ETA: 414.0 min
Step 242480/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.47 ms/step | ETA: 414.1 min
Step 242490/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.48 ms/step | ETA: 414.1 min
Step 242500/500000 | t=6.06e+01 | T=7399.2 | a=1.001459 | H=2.41e-05 | 10.4 steps/s | 96.49 ms/step | ETA: 414.1 min
Step 242510/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.50 ms/step | ETA: 414.1 min
Step 242520/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.51 ms/step | ETA: 414.2 min
Step 242530/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.52 ms/step | ETA: 414.2 min
Step 242540/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.53 ms/step | ETA: 414.2 min
Step 242550/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.54 ms/step | ETA: 414.2 min
Step 242560/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.55 ms/step | ETA: 414.3 min
Step 242570/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.56 ms/step | ETA: 414.3 min
Step 242580/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.57 ms/step | ETA: 414.3 min
Step 242590/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.58 ms/step | ETA: 414.3 min
Step 242600/500000 | t=6.06e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.59 ms/step | ETA: 414.4 min
Step 242610/500000 | t=6.07e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.60 ms/step | ETA: 414.4 min
Step 242620/500000 | t=6.07e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.61 ms/step | ETA: 414.4 min
Step 242630/500000 | t=6.07e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.4 steps/s | 96.62 ms/step | ETA: 414.4 min
Step 242640/500000 | t=6.07e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.3 steps/s | 96.62 ms/step | ETA: 414.5 min
Step 242650/500000 | t=6.07e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.3 steps/s | 96.63 ms/step | ETA: 414.5 min
Step 242660/500000 | t=6.07e+01 | T=7399.2 | a=1.001460 | H=2.41e-05 | 10.3 steps/s | 96.65 ms/step | ETA: 414.5 min
Step 242670/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.66 ms/step | ETA: 414.6 min
Step 242680/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.67 ms/step | ETA: 414.6 min
Step 242690/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.68 ms/step | ETA: 414.6 min
Step 242700/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.68 ms/step | ETA: 414.6 min
Step 242710/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.69 ms/step | ETA: 414.6 min
Step 242720/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.70 ms/step | ETA: 414.7 min
Step 242730/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.71 ms/step | ETA: 414.7 min
Step 242740/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.72 ms/step | ETA: 414.7 min
Step 242750/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.73 ms/step | ETA: 414.7 min
Step 242760/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.74 ms/step | ETA: 414.8 min
Step 242770/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.75 ms/step | ETA: 414.8 min
Step 242780/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.76 ms/step | ETA: 414.8 min
Step 242790/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.77 ms/step | ETA: 414.8 min
Step 242800/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.78 ms/step | ETA: 414.9 min
Step 242810/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.79 ms/step | ETA: 414.9 min
Step 242820/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.80 ms/step | ETA: 414.9 min
Step 242830/500000 | t=6.07e+01 | T=7399.2 | a=1.001461 | H=2.41e-05 | 10.3 steps/s | 96.81 ms/step | ETA: 414.9 min
Step 242840/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.82 ms/step | ETA: 415.0 min
Step 242850/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.83 ms/step | ETA: 415.0 min
Step 242860/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.85 ms/step | ETA: 415.1 min
Step 242870/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.86 ms/step | ETA: 415.1 min
Step 242880/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.86 ms/step | ETA: 415.1 min
Step 242890/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.87 ms/step | ETA: 415.1 min
Step 242900/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.88 ms/step | ETA: 415.1 min
Step 242910/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.89 ms/step | ETA: 415.2 min
Step 242920/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.90 ms/step | ETA: 415.2 min
Step 242930/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.91 ms/step | ETA: 415.2 min
Step 242940/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.92 ms/step | ETA: 415.2 min
Step 242950/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.93 ms/step | ETA: 415.3 min
Step 242960/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.95 ms/step | ETA: 415.3 min
Step 242970/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.96 ms/step | ETA: 415.3 min
Step 242980/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.96 ms/step | ETA: 415.4 min
Step 242990/500000 | t=6.07e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.97 ms/step | ETA: 415.4 min
Step 243000/500000 | t=6.08e+01 | T=7399.2 | a=1.001462 | H=2.41e-05 | 10.3 steps/s | 96.98 ms/step | ETA: 415.4 min
Step 243010/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 96.99 ms/step | ETA: 415.4 min
Step 243020/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.00 ms/step | ETA: 415.5 min
Step 243030/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.01 ms/step | ETA: 415.5 min
Step 243040/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.02 ms/step | ETA: 415.5 min
Step 243050/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.03 ms/step | ETA: 415.5 min
Step 243060/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.04 ms/step | ETA: 415.6 min
Step 243070/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.05 ms/step | ETA: 415.6 min
Step 243080/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.06 ms/step | ETA: 415.6 min
Step 243090/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.07 ms/step | ETA: 415.6 min
Step 243100/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.08 ms/step | ETA: 415.7 min
Step 243110/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.09 ms/step | ETA: 415.7 min
Step 243120/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.09 ms/step | ETA: 415.7 min
Step 243130/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.10 ms/step | ETA: 415.7 min
Step 243140/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.11 ms/step | ETA: 415.7 min
Step 243150/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.12 ms/step | ETA: 415.8 min
Step 243160/500000 | t=6.08e+01 | T=7399.2 | a=1.001463 | H=2.41e-05 | 10.3 steps/s | 97.14 ms/step | ETA: 415.8 min
Step 243170/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.15 ms/step | ETA: 415.8 min
Step 243180/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.15 ms/step | ETA: 415.9 min
Step 243190/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.16 ms/step | ETA: 415.9 min
Step 243200/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.17 ms/step | ETA: 415.9 min
Step 243210/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.18 ms/step | ETA: 415.9 min
Step 243220/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.19 ms/step | ETA: 415.9 min
Step 243230/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.20 ms/step | ETA: 416.0 min
Step 243240/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.21 ms/step | ETA: 416.0 min
Step 243250/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.22 ms/step | ETA: 416.0 min
Step 243260/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.23 ms/step | ETA: 416.1 min
Step 243270/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.24 ms/step | ETA: 416.1 min
Step 243280/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.25 ms/step | ETA: 416.1 min
Step 243290/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.26 ms/step | ETA: 416.1 min
Step 243300/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.27 ms/step | ETA: 416.2 min
Step 243310/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.28 ms/step | ETA: 416.2 min
Step 243320/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.29 ms/step | ETA: 416.2 min
Step 243330/500000 | t=6.08e+01 | T=7399.2 | a=1.001464 | H=2.41e-05 | 10.3 steps/s | 97.30 ms/step | ETA: 416.2 min
Step 243340/500000 | t=6.08e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.31 ms/step | ETA: 416.3 min
Step 243350/500000 | t=6.08e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.32 ms/step | ETA: 416.3 min
Step 243360/500000 | t=6.08e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.33 ms/step | ETA: 416.3 min
Step 243370/500000 | t=6.08e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.34 ms/step | ETA: 416.4 min
Step 243380/500000 | t=6.08e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.35 ms/step | ETA: 416.4 min
Step 243390/500000 | t=6.08e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.36 ms/step | ETA: 416.4 min
Step 243400/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.37 ms/step | ETA: 416.4 min
Step 243410/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.38 ms/step | ETA: 416.4 min
Step 243420/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.38 ms/step | ETA: 416.4 min
Step 243430/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.39 ms/step | ETA: 416.5 min
Step 243440/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.40 ms/step | ETA: 416.5 min
Step 243450/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.41 ms/step | ETA: 416.5 min
Step 243460/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.43 ms/step | ETA: 416.6 min
Step 243470/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.44 ms/step | ETA: 416.6 min
Step 243480/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.45 ms/step | ETA: 416.6 min
Step 243490/500000 | t=6.09e+01 | T=7399.2 | a=1.001465 | H=2.41e-05 | 10.3 steps/s | 97.46 ms/step | ETA: 416.7 min
Step 243500/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.47 ms/step | ETA: 416.7 min
Step 243510/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.48 ms/step | ETA: 416.7 min
Step 243520/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.49 ms/step | ETA: 416.7 min
Step 243530/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.50 ms/step | ETA: 416.8 min
Step 243540/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.51 ms/step | ETA: 416.8 min
Step 243550/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.51 ms/step | ETA: 416.8 min
Step 243560/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.53 ms/step | ETA: 416.9 min
Step 243570/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.54 ms/step | ETA: 416.9 min
Step 243580/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.55 ms/step | ETA: 416.9 min
Step 243590/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.3 steps/s | 97.56 ms/step | ETA: 416.9 min
Step 243600/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.57 ms/step | ETA: 416.9 min
Step 243610/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.57 ms/step | ETA: 417.0 min
Step 243620/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.58 ms/step | ETA: 417.0 min
Step 243630/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.59 ms/step | ETA: 417.0 min
Step 243640/500000 | t=6.09e+01 | T=7399.2 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.60 ms/step | ETA: 417.0 min
Step 243650/500000 | t=6.09e+01 | T=7399.1 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.61 ms/step | ETA: 417.0 min
Step 243660/500000 | t=6.09e+01 | T=7399.1 | a=1.001466 | H=2.41e-05 | 10.2 steps/s | 97.63 ms/step | ETA: 417.1 min
Step 243670/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.64 ms/step | ETA: 417.1 min
Step 243680/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.65 ms/step | ETA: 417.1 min
Step 243690/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.65 ms/step | ETA: 417.2 min
Step 243700/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.66 ms/step | ETA: 417.2 min
Step 243710/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.67 ms/step | ETA: 417.2 min
Step 243720/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.68 ms/step | ETA: 417.2 min
Step 243730/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.69 ms/step | ETA: 417.3 min
Step 243740/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.70 ms/step | ETA: 417.3 min
Step 243750/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.71 ms/step | ETA: 417.3 min
Step 243760/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.73 ms/step | ETA: 417.4 min
Step 243770/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.73 ms/step | ETA: 417.4 min
Step 243780/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.74 ms/step | ETA: 417.4 min
Step 243790/500000 | t=6.09e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.75 ms/step | ETA: 417.4 min
Step 243800/500000 | t=6.10e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.76 ms/step | ETA: 417.4 min
Step 243810/500000 | t=6.10e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.77 ms/step | ETA: 417.4 min
Step 243820/500000 | t=6.10e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.77 ms/step | ETA: 417.5 min
Step 243830/500000 | t=6.10e+01 | T=7399.1 | a=1.001467 | H=2.41e-05 | 10.2 steps/s | 97.78 ms/step | ETA: 417.5 min
Step 243840/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.79 ms/step | ETA: 417.5 min
Step 243850/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.80 ms/step | ETA: 417.5 min
Step 243860/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.82 ms/step | ETA: 417.6 min
Step 243870/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.82 ms/step | ETA: 417.6 min
Step 243880/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.83 ms/step | ETA: 417.6 min
Step 243890/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.84 ms/step | ETA: 417.6 min
Step 243900/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.85 ms/step | ETA: 417.6 min
Step 243910/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.85 ms/step | ETA: 417.7 min
Step 243920/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.86 ms/step | ETA: 417.7 min
