======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-26 07:43:53
Log file: logs/simulation_20260226_074353.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7370.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 7000 GeV  →  3H/η = 1.03e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7370.0...
  V'(0) = 7.7081e-07
  V'(VEV) = 7.2041e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 7.7081e-07
  V'(1e0)   = 7.7081e+03
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.4897e+03 and 1.5672e+03
  Barrier top at: 1.5078e+03
  Escape point: 1.6586e+03
  V'(escape) = -2.7585e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 10000000000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.2122e+03)
Overdamped mode: DISABLED (η = 7000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 1.03e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=10000.0, interval=100)
Step 0/10000000000 | t=0.00e+00 | T=7370.0 | a=1.000000 | H=2.41e-05 | 1.1 steps/s | 912.31 ms/step | ETA: 152051687.2 min
Step 24200/10000000000 | t=2.42e+00 | T=7369.6 | a=1.000058 | H=2.41e-05 | 11.5 steps/s | 87.29 ms/step | ETA: 14548905.4 min
Step 24300/10000000000 | t=2.43e+00 | T=7369.6 | a=1.000058 | H=2.41e-05 | 11.5 steps/s | 87.28 ms/step | ETA: 14546908.2 min
Step 24400/10000000000 | t=2.44e+00 | T=7369.6 | a=1.000059 | H=2.41e-05 | 11.5 steps/s | 87.26 ms/step | ETA: 14544049.8 min
Step 24500/10000000000 | t=2.45e+00 | T=7369.6 | a=1.000059 | H=2.41e-05 | 11.5 steps/s | 87.33 ms/step | ETA: 14554867.2 min
Step 24600/10000000000 | t=2.46e+00 | T=7369.6 | a=1.000059 | H=2.41e-05 | 11.5 steps/s | 87.32 ms/step | ETA: 14553994.4 min
Step 24700/10000000000 | t=2.47e+00 | T=7369.6 | a=1.000059 | H=2.41e-05 | 11.5 steps/s | 87.30 ms/step | ETA: 14550736.8 min
Step 24800/10000000000 | t=2.48e+00 | T=7369.6 | a=1.000060 | H=2.41e-05 | 11.5 steps/s | 87.29 ms/step | ETA: 14547474.3 min
Step 24900/10000000000 | t=2.49e+00 | T=7369.6 | a=1.000060 | H=2.41e-05 | 11.5 steps/s | 87.27 ms/step | ETA: 14545333.4 min
Step 25000/10000000000 | t=2.50e+00 | T=7369.6 | a=1.000060 | H=2.41e-05 | 11.5 steps/s | 87.26 ms/step | ETA: 14543302.5 min
Step 25100/10000000000 | t=2.51e+00 | T=7369.6 | a=1.000060 | H=2.41e-05 | 11.5 steps/s | 87.24 ms/step | ETA: 14540579.5 min
Step 25200/10000000000 | t=2.52e+00 | T=7369.6 | a=1.000061 | H=2.41e-05 | 11.5 steps/s | 87.23 ms/step | ETA: 14537594.2 min
Step 25300/10000000000 | t=2.53e+00 | T=7369.6 | a=1.000061 | H=2.41e-05 | 11.5 steps/s | 87.21 ms/step | ETA: 14535030.2 min
Step 25400/10000000000 | t=2.54e+00 | T=7369.5 | a=1.000061 | H=2.41e-05 | 11.5 steps/s | 87.19 ms/step | ETA: 14531794.7 min
Step 25500/10000000000 | t=2.55e+00 | T=7369.5 | a=1.000061 | H=2.41e-05 | 11.5 steps/s | 87.25 ms/step | ETA: 14541936.7 min
Step 25600/10000000000 | t=2.56e+00 | T=7369.5 | a=1.000062 | H=2.41e-05 | 11.5 steps/s | 87.23 ms/step | ETA: 14538639.5 min
Step 25700/10000000000 | t=2.57e+00 | T=7369.5 | a=1.000062 | H=2.41e-05 | 11.5 steps/s | 87.22 ms/step | ETA: 14536494.0 min
Step 25800/10000000000 | t=2.58e+00 | T=7369.5 | a=1.000062 | H=2.41e-05 | 11.5 steps/s | 87.20 ms/step | ETA: 14533471.2 min
Step 25900/10000000000 | t=2.59e+00 | T=7369.5 | a=1.000062 | H=2.41e-05 | 11.5 steps/s | 87.19 ms/step | ETA: 14531332.4 min
Step 26000/10000000000 | t=2.60e+00 | T=7369.5 | a=1.000063 | H=2.41e-05 | 11.5 steps/s | 87.17 ms/step | ETA: 14528963.1 min
Step 26100/10000000000 | t=2.61e+00 | T=7369.5 | a=1.000063 | H=2.41e-05 | 11.5 steps/s | 87.16 ms/step | ETA: 14525892.3 min
Step 26200/10000000000 | t=2.62e+00 | T=7369.5 | a=1.000063 | H=2.41e-05 | 11.5 steps/s | 87.14 ms/step | ETA: 14522913.0 min
Step 26300/10000000000 | t=2.63e+00 | T=7369.5 | a=1.000063 | H=2.41e-05 | 11.5 steps/s | 87.12 ms/step | ETA: 14520010.7 min
Step 26400/10000000000 | t=2.64e+00 | T=7369.5 | a=1.000064 | H=2.41e-05 | 11.5 steps/s | 87.12 ms/step | ETA: 14519950.9 min
Step 26500/10000000000 | t=2.65e+00 | T=7369.5 | a=1.000064 | H=2.41e-05 | 11.5 steps/s | 87.20 ms/step | ETA: 14532490.2 min
Step 26600/10000000000 | t=2.66e+00 | T=7369.5 | a=1.000064 | H=2.41e-05 | 11.5 steps/s | 87.18 ms/step | ETA: 14529602.6 min
Step 26700/10000000000 | t=2.67e+00 | T=7369.5 | a=1.000064 | H=2.41e-05 | 11.5 steps/s | 87.16 ms/step | ETA: 14527371.7 min
Step 26800/10000000000 | t=2.68e+00 | T=7369.5 | a=1.000064 | H=2.41e-05 | 11.5 steps/s | 87.15 ms/step | ETA: 14524354.1 min
Step 26900/10000000000 | t=2.69e+00 | T=7369.5 | a=1.000065 | H=2.41e-05 | 11.5 steps/s | 87.13 ms/step | ETA: 14521191.4 min
Step 27000/10000000000 | t=2.70e+00 | T=7369.5 | a=1.000065 | H=2.41e-05 | 11.5 steps/s | 87.11 ms/step | ETA: 14518091.7 min
Step 27100/10000000000 | t=2.71e+00 | T=7369.5 | a=1.000065 | H=2.41e-05 | 11.5 steps/s | 87.11 ms/step | ETA: 14518797.4 min
Step 27200/10000000000 | t=2.72e+00 | T=7369.5 | a=1.000065 | H=2.41e-05 | 11.5 steps/s | 87.10 ms/step | ETA: 14516107.8 min
Step 27300/10000000000 | t=2.73e+00 | T=7369.5 | a=1.000066 | H=2.41e-05 | 11.5 steps/s | 87.08 ms/step | ETA: 14513331.9 min
Step 27400/10000000000 | t=2.74e+00 | T=7369.5 | a=1.000066 | H=2.41e-05 | 11.5 steps/s | 87.07 ms/step | ETA: 14512378.1 min
Step 27500/10000000000 | t=2.75e+00 | T=7369.5 | a=1.000066 | H=2.41e-05 | 11.5 steps/s | 87.13 ms/step | ETA: 14521812.5 min
Step 27600/10000000000 | t=2.76e+00 | T=7369.5 | a=1.000066 | H=2.41e-05 | 11.5 steps/s | 87.11 ms/step | ETA: 14518683.8 min
Step 27700/10000000000 | t=2.77e+00 | T=7369.5 | a=1.000067 | H=2.41e-05 | 11.5 steps/s | 87.09 ms/step | ETA: 14515133.8 min
Step 27800/10000000000 | t=2.78e+00 | T=7369.5 | a=1.000067 | H=2.41e-05 | 11.5 steps/s | 87.09 ms/step | ETA: 14514643.5 min
Step 27900/10000000000 | t=2.79e+00 | T=7369.5 | a=1.000067 | H=2.41e-05 | 11.5 steps/s | 87.07 ms/step | ETA: 14511755.7 min
Step 28000/10000000000 | t=2.80e+00 | T=7369.5 | a=1.000067 | H=2.41e-05 | 11.5 steps/s | 87.06 ms/step | ETA: 14509243.8 min
Step 28100/10000000000 | t=2.81e+00 | T=7369.5 | a=1.000068 | H=2.41e-05 | 11.5 steps/s | 87.04 ms/step | ETA: 14506031.6 min
Step 28200/10000000000 | t=2.82e+00 | T=7369.5 | a=1.000068 | H=2.41e-05 | 11.5 steps/s | 87.02 ms/step | ETA: 14502970.8 min
Step 28300/10000000000 | t=2.83e+00 | T=7369.5 | a=1.000068 | H=2.41e-05 | 11.5 steps/s | 87.00 ms/step | ETA: 14499436.1 min
Step 28400/10000000000 | t=2.84e+00 | T=7369.5 | a=1.000068 | H=2.41e-05 | 11.5 steps/s | 86.98 ms/step | ETA: 14496300.4 min
Step 28500/10000000000 | t=2.85e+00 | T=7369.5 | a=1.000069 | H=2.41e-05 | 11.5 steps/s | 87.04 ms/step | ETA: 14506570.0 min
Step 28600/10000000000 | t=2.86e+00 | T=7369.5 | a=1.000069 | H=2.41e-05 | 11.5 steps/s | 87.02 ms/step | ETA: 14503513.3 min
Step 28700/10000000000 | t=2.87e+00 | T=7369.5 | a=1.000069 | H=2.41e-05 | 11.5 steps/s | 87.01 ms/step | ETA: 14501410.2 min
Step 28800/10000000000 | t=2.88e+00 | T=7369.5 | a=1.000069 | H=2.41e-05 | 11.5 steps/s | 86.99 ms/step | ETA: 14498383.2 min
Step 28900/10000000000 | t=2.89e+00 | T=7369.5 | a=1.000070 | H=2.41e-05 | 11.5 steps/s | 86.97 ms/step | ETA: 14495077.8 min
Step 29000/10000000000 | t=2.90e+00 | T=7369.5 | a=1.000070 | H=2.41e-05 | 11.5 steps/s | 86.95 ms/step | ETA: 14492315.3 min
Step 29100/10000000000 | t=2.91e+00 | T=7369.5 | a=1.000070 | H=2.41e-05 | 11.5 steps/s | 86.94 ms/step | ETA: 14489480.1 min
Step 29200/10000000000 | t=2.92e+00 | T=7369.5 | a=1.000070 | H=2.41e-05 | 11.5 steps/s | 86.93 ms/step | ETA: 14487947.4 min
Step 29300/10000000000 | t=2.93e+00 | T=7369.5 | a=1.000070 | H=2.41e-05 | 11.5 steps/s | 86.91 ms/step | ETA: 14484636.1 min
Step 29400/10000000000 | t=2.94e+00 | T=7369.5 | a=1.000071 | H=2.41e-05 | 11.5 steps/s | 86.89 ms/step | ETA: 14481583.9 min
Step 29500/10000000000 | t=2.95e+00 | T=7369.5 | a=1.000071 | H=2.41e-05 | 11.5 steps/s | 86.94 ms/step | ETA: 14490557.7 min
Step 29600/10000000000 | t=2.96e+00 | T=7369.5 | a=1.000071 | H=2.41e-05 | 11.5 steps/s | 86.92 ms/step | ETA: 14487384.7 min
Step 29700/10000000000 | t=2.97e+00 | T=7369.5 | a=1.000071 | H=2.41e-05 | 11.5 steps/s | 86.91 ms/step | ETA: 14484287.7 min
Step 29800/10000000000 | t=2.98e+00 | T=7369.5 | a=1.000072 | H=2.41e-05 | 11.5 steps/s | 86.89 ms/step | ETA: 14481260.2 min
Step 29900/10000000000 | t=2.99e+00 | T=7369.5 | a=1.000072 | H=2.41e-05 | 11.5 steps/s | 86.88 ms/step | ETA: 14479418.5 min
Step 30000/10000000000 | t=3.00e+00 | T=7369.5 | a=1.000072 | H=2.41e-05 | 11.5 steps/s | 86.86 ms/step | ETA: 14477249.4 min
Step 30100/10000000000 | t=3.01e+00 | T=7369.5 | a=1.000072 | H=2.41e-05 | 11.5 steps/s | 86.85 ms/step | ETA: 14474235.3 min
Step 30200/10000000000 | t=3.02e+00 | T=7369.5 | a=1.000073 | H=2.41e-05 | 11.5 steps/s | 86.83 ms/step | ETA: 14471202.0 min
Step 30300/10000000000 | t=3.03e+00 | T=7369.5 | a=1.000073 | H=2.41e-05 | 11.5 steps/s | 86.82 ms/step | ETA: 14469243.4 min
Step 30400/10000000000 | t=3.04e+00 | T=7369.5 | a=1.000073 | H=2.41e-05 | 11.5 steps/s | 86.80 ms/step | ETA: 14466318.3 min
Step 30500/10000000000 | t=3.05e+00 | T=7369.5 | a=1.000073 | H=2.41e-05 | 11.5 steps/s | 86.85 ms/step | ETA: 14475174.2 min
Step 30600/10000000000 | t=3.06e+00 | T=7369.5 | a=1.000074 | H=2.41e-05 | 11.5 steps/s | 86.90 ms/step | ETA: 14482826.1 min
Step 30700/10000000000 | t=3.07e+00 | T=7369.5 | a=1.000074 | H=2.41e-05 | 11.5 steps/s | 86.88 ms/step | ETA: 14480611.2 min
Step 30800/10000000000 | t=3.08e+00 | T=7369.5 | a=1.000074 | H=2.41e-05 | 11.5 steps/s | 86.87 ms/step | ETA: 14477649.5 min
Step 30900/10000000000 | t=3.09e+00 | T=7369.5 | a=1.000074 | H=2.41e-05 | 11.5 steps/s | 86.85 ms/step | ETA: 14474782.3 min
Step 31000/10000000000 | t=3.10e+00 | T=7369.5 | a=1.000075 | H=2.41e-05 | 11.5 steps/s | 86.83 ms/step | ETA: 14471683.1 min
Step 31100/10000000000 | t=3.11e+00 | T=7369.4 | a=1.000075 | H=2.41e-05 | 11.5 steps/s | 86.81 ms/step | ETA: 14468856.1 min
Step 31200/10000000000 | t=3.12e+00 | T=7369.4 | a=1.000075 | H=2.41e-05 | 11.5 steps/s | 86.80 ms/step | ETA: 14465856.4 min
Step 31300/10000000000 | t=3.13e+00 | T=7369.4 | a=1.000075 | H=2.41e-05 | 11.5 steps/s | 86.78 ms/step | ETA: 14463733.2 min
Step 31400/10000000000 | t=3.14e+00 | T=7369.4 | a=1.000076 | H=2.41e-05 | 11.5 steps/s | 86.77 ms/step | ETA: 14461174.8 min
Step 31500/10000000000 | t=3.15e+00 | T=7369.4 | a=1.000076 | H=2.41e-05 | 11.5 steps/s | 86.81 ms/step | ETA: 14469006.5 min
Step 31600/10000000000 | t=3.16e+00 | T=7369.4 | a=1.000076 | H=2.41e-05 | 11.5 steps/s | 86.80 ms/step | ETA: 14465816.1 min
Step 31700/10000000000 | t=3.17e+00 | T=7369.4 | a=1.000076 | H=2.41e-05 | 11.5 steps/s | 86.78 ms/step | ETA: 14463070.5 min
Step 31800/10000000000 | t=3.18e+00 | T=7369.4 | a=1.000077 | H=2.41e-05 | 11.5 steps/s | 86.76 ms/step | ETA: 14459959.1 min
Step 31900/10000000000 | t=3.19e+00 | T=7369.4 | a=1.000077 | H=2.41e-05 | 11.5 steps/s | 86.74 ms/step | ETA: 14457062.5 min
Step 32000/10000000000 | t=3.20e+00 | T=7369.4 | a=1.000077 | H=2.41e-05 | 11.5 steps/s | 86.73 ms/step | ETA: 14454428.4 min
Step 32100/10000000000 | t=3.21e+00 | T=7369.4 | a=1.000077 | H=2.41e-05 | 11.5 steps/s | 86.71 ms/step | ETA: 14452284.3 min
Step 32200/10000000000 | t=3.22e+00 | T=7369.4 | a=1.000077 | H=2.41e-05 | 11.5 steps/s | 86.70 ms/step | ETA: 14449974.9 min
Step 32300/10000000000 | t=3.23e+00 | T=7369.4 | a=1.000078 | H=2.41e-05 | 11.5 steps/s | 86.68 ms/step | ETA: 14447289.9 min
Step 32400/10000000000 | t=3.24e+00 | T=7369.4 | a=1.000078 | H=2.41e-05 | 11.5 steps/s | 86.67 ms/step | ETA: 14444724.5 min
Step 32500/10000000000 | t=3.25e+00 | T=7369.4 | a=1.000078 | H=2.41e-05 | 11.5 steps/s | 86.72 ms/step | ETA: 14452491.5 min
Step 32600/10000000000 | t=3.26e+00 | T=7369.4 | a=1.000078 | H=2.41e-05 | 11.5 steps/s | 86.70 ms/step | ETA: 14449724.8 min
Step 32700/10000000000 | t=3.27e+00 | T=7369.4 | a=1.000079 | H=2.41e-05 | 11.5 steps/s | 86.68 ms/step | ETA: 14447111.6 min
Step 32800/10000000000 | t=3.28e+00 | T=7369.4 | a=1.000079 | H=2.41e-05 | 11.5 steps/s | 86.67 ms/step | ETA: 14444249.9 min
Step 32900/10000000000 | t=3.29e+00 | T=7369.4 | a=1.000079 | H=2.41e-05 | 11.5 steps/s | 86.65 ms/step | ETA: 14441523.5 min
Step 33000/10000000000 | t=3.30e+00 | T=7369.4 | a=1.000079 | H=2.41e-05 | 11.5 steps/s | 86.63 ms/step | ETA: 14438623.0 min
Step 33100/10000000000 | t=3.31e+00 | T=7369.4 | a=1.000080 | H=2.41e-05 | 11.5 steps/s | 86.62 ms/step | ETA: 14437259.8 min
Step 33200/10000000000 | t=3.32e+00 | T=7369.4 | a=1.000080 | H=2.41e-05 | 11.5 steps/s | 86.61 ms/step | ETA: 14434855.8 min
Step 33300/10000000000 | t=3.33e+00 | T=7369.4 | a=1.000080 | H=2.41e-05 | 11.5 steps/s | 86.60 ms/step | ETA: 14433599.4 min
Step 33400/10000000000 | t=3.34e+00 | T=7369.4 | a=1.000080 | H=2.41e-05 | 11.5 steps/s | 86.60 ms/step | ETA: 14433069.2 min
Step 33500/10000000000 | t=3.35e+00 | T=7369.4 | a=1.000081 | H=2.41e-05 | 11.5 steps/s | 86.65 ms/step | ETA: 14441565.7 min
Step 33600/10000000000 | t=3.36e+00 | T=7369.4 | a=1.000081 | H=2.41e-05 | 11.5 steps/s | 86.64 ms/step | ETA: 14439623.7 min
Step 33700/10000000000 | t=3.37e+00 | T=7369.4 | a=1.000081 | H=2.41e-05 | 11.5 steps/s | 86.62 ms/step | ETA: 14437145.3 min
Step 33800/10000000000 | t=3.38e+00 | T=7369.4 | a=1.000081 | H=2.41e-05 | 11.5 steps/s | 86.61 ms/step | ETA: 14435533.5 min
Step 33900/10000000000 | t=3.39e+00 | T=7369.4 | a=1.000082 | H=2.41e-05 | 11.5 steps/s | 86.60 ms/step | ETA: 14432774.7 min
Step 34000/10000000000 | t=3.40e+00 | T=7369.4 | a=1.000082 | H=2.41e-05 | 11.5 steps/s | 86.59 ms/step | ETA: 14432318.0 min
Step 34100/10000000000 | t=3.41e+00 | T=7369.4 | a=1.000082 | H=2.41e-05 | 11.5 steps/s | 86.58 ms/step | ETA: 14430303.3 min
Step 34200/10000000000 | t=3.42e+00 | T=7369.4 | a=1.000082 | H=2.41e-05 | 11.5 steps/s | 86.58 ms/step | ETA: 14429979.7 min
Step 34300/10000000000 | t=3.43e+00 | T=7369.4 | a=1.000083 | H=2.41e-05 | 11.6 steps/s | 86.57 ms/step | ETA: 14427840.8 min
Step 34400/10000000000 | t=3.44e+00 | T=7369.4 | a=1.000083 | H=2.41e-05 | 11.6 steps/s | 86.55 ms/step | ETA: 14425190.3 min
Step 34500/10000000000 | t=3.45e+00 | T=7369.4 | a=1.000083 | H=2.41e-05 | 11.5 steps/s | 86.61 ms/step | ETA: 14434397.8 min
Step 34600/10000000000 | t=3.46e+00 | T=7369.4 | a=1.000083 | H=2.41e-05 | 11.5 steps/s | 86.59 ms/step | ETA: 14431650.5 min
Step 34700/10000000000 | t=3.47e+00 | T=7369.4 | a=1.000083 | H=2.41e-05 | 11.6 steps/s | 86.58 ms/step | ETA: 14429137.9 min
Step 34800/10000000000 | t=3.48e+00 | T=7369.4 | a=1.000084 | H=2.41e-05 | 11.6 steps/s | 86.57 ms/step | ETA: 14427536.1 min
Step 34900/10000000000 | t=3.49e+00 | T=7369.4 | a=1.000084 | H=2.41e-05 | 11.6 steps/s | 86.57 ms/step | ETA: 14428061.1 min
Step 35000/10000000000 | t=3.50e+00 | T=7369.4 | a=1.000084 | H=2.41e-05 | 11.6 steps/s | 86.56 ms/step | ETA: 14426322.4 min
Step 35100/10000000000 | t=3.51e+00 | T=7369.4 | a=1.000084 | H=2.41e-05 | 11.6 steps/s | 86.54 ms/step | ETA: 14423775.1 min
Step 35200/10000000000 | t=3.52e+00 | T=7369.4 | a=1.000085 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14421193.0 min
Step 35300/10000000000 | t=3.53e+00 | T=7369.4 | a=1.000085 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14420299.5 min
Step 35400/10000000000 | t=3.54e+00 | T=7369.4 | a=1.000085 | H=2.41e-05 | 11.6 steps/s | 86.51 ms/step | ETA: 14417991.8 min
Step 35500/10000000000 | t=3.55e+00 | T=7369.4 | a=1.000085 | H=2.41e-05 | 11.6 steps/s | 86.55 ms/step | ETA: 14425325.5 min
Step 35600/10000000000 | t=3.56e+00 | T=7369.4 | a=1.000086 | H=2.41e-05 | 11.6 steps/s | 86.55 ms/step | ETA: 14424258.8 min
Step 35700/10000000000 | t=3.57e+00 | T=7369.4 | a=1.000086 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14422373.5 min
Step 35800/10000000000 | t=3.58e+00 | T=7369.4 | a=1.000086 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14419739.0 min
Step 35900/10000000000 | t=3.59e+00 | T=7369.4 | a=1.000086 | H=2.41e-05 | 11.6 steps/s | 86.51 ms/step | ETA: 14418673.1 min
Step 36000/10000000000 | t=3.60e+00 | T=7369.4 | a=1.000087 | H=2.41e-05 | 11.6 steps/s | 86.51 ms/step | ETA: 14417983.4 min
Step 36100/10000000000 | t=3.61e+00 | T=7369.4 | a=1.000087 | H=2.41e-05 | 11.6 steps/s | 86.50 ms/step | ETA: 14417082.9 min
Step 36200/10000000000 | t=3.62e+00 | T=7369.4 | a=1.000087 | H=2.41e-05 | 11.6 steps/s | 86.49 ms/step | ETA: 14414863.1 min
Step 36300/10000000000 | t=3.63e+00 | T=7369.4 | a=1.000087 | H=2.41e-05 | 11.6 steps/s | 86.49 ms/step | ETA: 14414674.7 min
Step 36400/10000000000 | t=3.64e+00 | T=7369.4 | a=1.000088 | H=2.41e-05 | 11.6 steps/s | 86.48 ms/step | ETA: 14412722.6 min
Step 36500/10000000000 | t=3.65e+00 | T=7369.4 | a=1.000088 | H=2.41e-05 | 11.6 steps/s | 86.54 ms/step | ETA: 14422618.4 min
Step 36600/10000000000 | t=3.66e+00 | T=7369.4 | a=1.000088 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14420990.0 min
Step 36700/10000000000 | t=3.67e+00 | T=7369.3 | a=1.000088 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14420377.2 min
Step 36800/10000000000 | t=3.68e+00 | T=7369.3 | a=1.000089 | H=2.41e-05 | 11.6 steps/s | 86.51 ms/step | ETA: 14418201.5 min
Step 36900/10000000000 | t=3.69e+00 | T=7369.3 | a=1.000089 | H=2.41e-05 | 11.6 steps/s | 86.49 ms/step | ETA: 14415745.4 min
Step 37000/10000000000 | t=3.70e+00 | T=7369.3 | a=1.000089 | H=2.41e-05 | 11.6 steps/s | 86.49 ms/step | ETA: 14414651.4 min
Step 37100/10000000000 | t=3.71e+00 | T=7369.3 | a=1.000089 | H=2.41e-05 | 11.6 steps/s | 86.48 ms/step | ETA: 14413096.5 min
Step 37200/10000000000 | t=3.72e+00 | T=7369.3 | a=1.000089 | H=2.41e-05 | 11.6 steps/s | 86.46 ms/step | ETA: 14410545.5 min
Step 37300/10000000000 | t=3.73e+00 | T=7369.3 | a=1.000090 | H=2.41e-05 | 11.6 steps/s | 86.46 ms/step | ETA: 14409206.1 min
Step 37400/10000000000 | t=3.74e+00 | T=7369.3 | a=1.000090 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14407539.4 min
Step 37500/10000000000 | t=3.75e+00 | T=7369.3 | a=1.000090 | H=2.41e-05 | 11.6 steps/s | 86.49 ms/step | ETA: 14414948.6 min
Step 37600/10000000000 | t=3.76e+00 | T=7369.3 | a=1.000090 | H=2.41e-05 | 11.6 steps/s | 86.48 ms/step | ETA: 14413172.1 min
Step 37700/10000000000 | t=3.77e+00 | T=7369.3 | a=1.000091 | H=2.41e-05 | 11.6 steps/s | 86.49 ms/step | ETA: 14415170.5 min
Step 37800/10000000000 | t=3.78e+00 | T=7369.3 | a=1.000091 | H=2.41e-05 | 11.6 steps/s | 86.48 ms/step | ETA: 14413653.8 min
Step 37900/10000000000 | t=3.79e+00 | T=7369.3 | a=1.000091 | H=2.41e-05 | 11.6 steps/s | 86.47 ms/step | ETA: 14412389.8 min
Step 38000/10000000000 | t=3.80e+00 | T=7369.3 | a=1.000091 | H=2.41e-05 | 11.6 steps/s | 86.46 ms/step | ETA: 14409818.1 min
Step 38100/10000000000 | t=3.81e+00 | T=7369.3 | a=1.000092 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14407429.4 min
Step 38200/10000000000 | t=3.82e+00 | T=7369.3 | a=1.000092 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14407412.1 min
Step 38300/10000000000 | t=3.83e+00 | T=7369.3 | a=1.000092 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14405546.2 min
Step 38400/10000000000 | t=3.84e+00 | T=7369.3 | a=1.000092 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404746.4 min
Step 38500/10000000000 | t=3.85e+00 | T=7369.3 | a=1.000093 | H=2.41e-05 | 11.6 steps/s | 86.47 ms/step | ETA: 14411908.6 min
Step 38600/10000000000 | t=3.86e+00 | T=7369.3 | a=1.000093 | H=2.41e-05 | 11.6 steps/s | 86.46 ms/step | ETA: 14409154.4 min
Step 38700/10000000000 | t=3.87e+00 | T=7369.3 | a=1.000093 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14406848.7 min
Step 38800/10000000000 | t=3.88e+00 | T=7369.3 | a=1.000093 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14406473.5 min
Step 38900/10000000000 | t=3.89e+00 | T=7369.3 | a=1.000094 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404607.5 min
Step 39000/10000000000 | t=3.90e+00 | T=7369.3 | a=1.000094 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402536.3 min
Step 39100/10000000000 | t=3.91e+00 | T=7369.3 | a=1.000094 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401156.4 min
Step 39200/10000000000 | t=3.92e+00 | T=7369.3 | a=1.000094 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398827.4 min
Step 39300/10000000000 | t=3.93e+00 | T=7369.3 | a=1.000095 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14397336.6 min
Step 39400/10000000000 | t=3.94e+00 | T=7369.3 | a=1.000095 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397996.9 min
Step 39500/10000000000 | t=3.95e+00 | T=7369.3 | a=1.000095 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404847.1 min
Step 39600/10000000000 | t=3.96e+00 | T=7369.3 | a=1.000095 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402676.8 min
